#NOTE: most objects use renderer centroid position. collider or mesh centroid is used where no renderer is available, which is similar. otw we use transform.position which is not guaranteed to be the centroid. check comment col for notes.
#name,x,y,z,qx,qy,qz,qw,comment
Chair_Spinning,-8.516606,1.553944,17.09967,-0.7067479,0.0225271,0.02252698,0.7067479,
Pen,-8.234662,1.901854,17.60171,0.01438944,0.7066357,0.1206793,-0.6970623,
Paper02,-9.019999,1.82439,17.183,-0.3637831,0.6063513,0.6063512,0.3637832,
Mug_WithPens,-8.246677,1.871337,17.59002,0.5000001,0.5000001,0.5000001,-0.5000001,
TableWooden_B_WithProps_B,-8.5,1,17.5,0,0.7071068,0,-0.7071068,transform_position
Airventilation_3x (4),0.5,3.813432,14.5075,-0.5,-0.5,-0.5,0.5,
W_3x (6),13.5867,2.5,46.25254,0,0.7071068,0,0.7071068,
W_6x (19),-11.5,2.5,38.9133,0,1,0,-4.371139E-08,
Floor_12x4 (8),10.5,3.99973,23.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_2x_glass_B (2),26.5,2.5,41,0.7071068,0,0,-0.7071068,
Plant_Inside_Large (5),-14.04764,1.809964,22.06763,0.5,-0.5,-0.5,-0.5,
AirventilationGrid_B (7),-19.98,15.99044,30.013,0.7071068,0,0,-0.7071068,
LCD_Screen_2,26.22272,2.003924,26.21506,-0.4975585,0.5024298,0.5024296,0.4975584,
ElevatorDoor_L,-21.128,2.170058,22.63541,1.545431E-08,0.7071068,-1.545431E-08,0.7071068,
ElevatorDoor_R,-21.128,2.170058,23.36445,1.545431E-08,0.7071068,-1.545431E-08,0.7071068,
Elevator,-22.45235,2.297698,23,0,0.7071068,0,0.7071068,
Elevator_Panel_Inside,-21.2353,2.321,22.027,0,0.7071068,0,-0.7071068,
Elevator_Doors_Parent_Inside,-21.053,1,23,0,0.7071068,0,0.7071068,transform_position
Elevator_Doors,-21.053,1,23,0,0.7071068,0,0.7071068,transform_position
Elevator_CompleteInside,-22.5,1,23,0,0.7071068,0,0.7071068,transform_position
Elevator_CompleteInside_Parent,-22.5,1,23,0,0.7071068,0,0.7071068,transform_position
W_Pilar_Small,3.5,2.5,11.5,0,0,0,1,
Toilet_Partition_Tile (2),-0.9383646,2.350385,29.0489,0.5,-0.5,-0.5,-0.5,
Files_Drawer,9.018,1.395746,36.045,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_6x (29),28.4133,2.5,25.5,0,0.7071068,0,-0.7071068,
Floor_12x1,-0.5,0.9997299,5.000001,0.7071068,0,0,-0.7071068,
W_6x (22),-3.5,2.5,-2.413298,0,0,0,1,
W_6x_Door (3),-9.5,2.499939,21.56324,0,0,0,1,
W_6x_Door (2),1.5,2.499939,27.56324,0,0,0,1,
Couch_1seat (17),-17.21416,1.476838,21.24787,-0.7071068,0,0,0.7071068,
MousePad (3),-3.72,1.771433,33.763,-0.6760888,-0.2071328,-0.2071328,0.6760888,
Floor_12x1 (5),-1.504831,3.99973,-1,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_6x (9),-3.5,2.5,21.4133,0,1,0,-4.371139E-08,
Toilet (5),-1.591148,1.581625,30.406,0.5,-0.5,-0.5,-0.5,
Floor_12x2 (2),10.5,0.99973,26.5,0.7071068,0,0,-0.7071068,
Phone (3),-2.898705,1.811374,31.70698,-0.4839464,-0.515554,-0.5155539,0.4839465,
AirventilationGrid_B (5),16,3.985444,43,0.7071068,0,0,-0.7071068,
Toilet_Partition_End,-0.9438781,2.350385,28.15,0.5,-0.5,-0.5,-0.5,
Plant_Inside_Large,4.969372,1.809964,27.96336,0.7071068,0,0,-0.7071068,
Toilet_Partition_Tile (1),33.9511,2.350385,34.56164,0.7071068,0,0,-0.7071068,
CeilingLamp_Embed (42),-19.49586,15.99077,22.98568,0.7071068,0,0,-0.7071068,
Pencil,26.29063,1.779583,26.9826,-0.6994199,-0.1039803,-0.1039803,0.6994199,
W_1x,-16,2.5,21.5867,0,0,0,1,
Trashcan_Metal (1),10.466,1.39499,27.148,0.7071068,0,0,-0.7071068,
Floor_6x4,-18.5,0.9997299,30.5,-0.5,-0.5,-0.5,0.5,
Floor_4x2,-18.72773,3.99973,20.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_3x (1),-18.79629,6.5,20.5867,0,0,0,1,
LCD_Screen_1 (2),-3.038774,1.998472,32.74124,-0.270598,-0.6532815,-0.6532815,0.270598,
WaterSprinkler (11),15,3.936357,30,0.7071068,0,0,-0.7071068,
WaterSprinklerPipe_3x (10),25.5,3.832861,35,-0.5,-0.5,-0.5,0.5,
Floor_6x2 (1),1,0.9997299,24.5,0.5,-0.5,-0.5,-0.5,
Plant_Inside_Large,3.973276,1.809964,5.421553,0.7071068,0,0,-0.7071068,
TableScreen_C (3),17.205,1.527055,30.439,0.7071068,0,0,-0.7071068,
TableScreen_E_Glass (2),-3.5,1.776987,17,0.5,-0.5,-0.5,-0.5,
Pipe_Holder,-19.48027,10.51058,31.62998,-0.5,-0.5,-0.5,0.5,
PipeLargeCeiling2x (2),-19.48637,10.48874,31.63,-0.5,-0.5,-0.5,0.5,
Drawer_C,-14.18582,1.159876,28.54352,0.5,-0.5,-0.5,-0.5,
Drawer_B,-14.02782,1.40469,28.54352,0.5,-0.5,-0.5,-0.5,
Drawer_A,-14.16282,1.65904,28.54352,0.5,-0.5,-0.5,-0.5,
Metal_Drawer_SeparateDrawers (2),-14.19879,1.409585,28.544,0.5,-0.5,-0.5,-0.5,
TableScreen_B (3),-5.787,1.843323,38.788,0.7071068,0,0,-0.7071068,
W_6x (45),38.4133,2.5,36.5,0,0.7071068,0,-0.7071068,
Toilet_Paper (2),34.94082,2.299,34.718,0.5,-0.5,-0.5,-0.5,
W_1x (6),-16,6.5,27.4133,0,1,0,-4.371139E-08,
Floor_6x3 (7),-13.5,0.9997299,24.5,-0.5,-0.5,-0.5,0.5,
W_6x (35),28.4133,2.5,31.5,0,0.7071068,0,-0.7071068,
Floor_12x4 (8),-8.500002,0.9997301,29.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_6x (8),6.5,2.5,21.5867,0,0,0,1,
Floor_12x4 (14),22.5,3.99973,43.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
W_6x (37),16.5,2.5,46.9133,0,1,0,-4.371139E-08,
Chair_Wood,17.52286,1.494696,28.1959,-0.4098674,0.576202,0.5762016,0.4098681,
Chair_Spinning,16.65557,1.551944,29.44061,-0.4999999,0.5000001,0.5000001,0.4999999,
Desk,17.30722,1.449853,29.39295,-0.509819,-0.4899843,-0.4899843,0.509819,
Desk_and_Stool,16.779,1,29.255,-0.5,-0.5,-0.5,0.5,transform_position
Files_Drawer (14),28.035,2.184747,30.368,-0.5,-0.5,-0.5,0.5,
AirventilationGrid_A (11),-0.5,3.947191,24,0.7071068,0,0,-0.7071068,
CardboardBox01 (2),22.74171,2.688827,34.09875,0.7071068,5.960464E-08,5.960464E-08,-0.7071068,
PaperBag01 (4),22.82787,2.744133,33.25116,0.2109003,-0.674923,-0.6749231,-0.2109004,
PaperBag01 (2),22.79077,1.778133,34.15639,0.1241666,-0.6961197,-0.6961197,-0.1241666,
CardboardBox01 (1),22.74171,1.726827,33.75875,-0.5048369,-0.4951158,-0.4951159,0.5048369,
PaperBag01 (5),22.83916,3.226233,33.59117,0.6000791,0.3740388,0.3740388,-0.6000792,
CardboardBox01 (3),22.74171,2.688827,33.62275,0.01543367,-0.7069383,-0.7069384,-0.01543373,
PaperBag01,22.83899,2.261033,33.30879,0.56468,-0.4256014,-0.4256014,-0.56468,
PaperBag01 (6),22.83899,3.226233,33.30879,0.56468,-0.4256014,-0.4256014,-0.56468,
CardboardBox01,22.74171,2.209727,33.99675,0.5382127,-0.4586143,-0.4586143,-0.5382127,
PaperBag01 (1),22.8395,2.261033,33.5901,0.6656098,-0.2386705,-0.2386705,-0.6656098,
CardboardBox01 (4),22.74171,3.174927,33.99675,0.6893518,0.1574613,0.1574613,-0.6893518,
PaperBag01 (3),22.83861,1.778133,33.25873,-0.474319,-0.524425,-0.524425,0.474319,
MetalShelf_Open_WithProps (2),22.754,2.317118,33.697,0.5,-0.5,-0.5,-0.5,
PaperBag01,28.059,1.945133,32.36127,-0.7071068,0,0,0.7071068,
Sink3x (1),32.11,2.005,39.54918,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Pencil,17.58191,1.997082,29.30502,0.03439686,0.03652695,-0.07872605,0.995633,
Pen,17.57524,1.982888,29.27608,-0.09550801,-0.006769333,-0.07515827,0.9925643,
Mug_WithPens (2),17.56355,1.952371,29.28809,-0.7071068,0,0,0.7071068,
PaperBag01,-1.03299,2.036234,20.93453,-0.6937843,-0.136614,-0.136614,0.6937843,
AirventilationGrid_A (16),-12.485,3.947191,24,0.7071068,0,0,-0.7071068,
WaterSprinklerPipe_3x (16),-4.5,3.832861,22.25,-0.5,-0.5,-0.5,0.5,
W_6x (16),-5.5,2.5,38.9133,0,1,0,-4.371139E-08,
Door_ParentScript,22.597,1,56.5,0,0.7071068,-1.434801E-08,-0.7071068,transform_position
Cell_Shelf,22.57,2.385,59.07219,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Cell_Toilet,20.92805,1.235454,58.5,0.5000001,-0.5000001,-0.5000001,-0.5000001,
Door_Cell,22.10692,2.141304,56.50544,-0.7071068,5.198205E-08,5.198205E-08,0.7071068,
Door_Cell_Parent,22.097,1,56.5,0,0.7071068,-1.434801E-08,-0.7071068,transform_position
Cell_Sink,21.748,1.839938,58.9975,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Cell_Bed,23.06911,1.165408,58.093,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Cell_Complete (6),22,2.402936,57.9,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
WaterSprinklerPipe_3x (13),34.5,3.832861,35,-0.5,-0.5,-0.5,0.5,
W_6x (14),4.413298,2.5,1.5,0,0.7071068,0,-0.7071068,
W_1x (14),-16,14.5,27.4133,0,1,0,-4.371139E-08,
Box_Black,-4.560916,1.203043,20.95981,-0.7005497,0.09607338,0.09607335,0.7005497,
Lamp_SquareCeiling (7),-13.5,3.99001,15,0.7071068,0,0,-0.7071068,
Floor_6x3 (1),10.5,3.99973,35,0.7071068,0,0,-0.7071068,
PaintingSet_C,-17.744,10.863,20.64961,0,0,0,1,
Sign_Hanging (1),6.07,3.643625,24.564,-0.5,-0.5,-0.5,0.5,
Fan_Blades,20.27265,2.208838,29.76839,-0.03974485,0.7059891,0.7059888,0.0397448,
FanTable,20.27477,2.125433,29.83427,-0.03974485,0.7059891,0.7059888,0.0397448,
Carpet_SingleSmallRound (2),-20,5.005474,23.049,0,0.7071068,0,-0.7071068,
W_Pilar_Large (8),22.5,2.5,35,0,0,0,1,
Paper02,28.3739,2.661,25.863,0.6532815,-0.6532815,0.2705981,0.2705981,
Paper,28.3739,2.757,26.147,-0.7047815,0.7047814,0.05729941,0.05729927,
Sticker03,28.3739,2.458602,25.723,0,1,0,-4.371139E-08,
Sticker01,28.3739,2.464487,26.13467,3.350719E-08,0.9897122,0.1430729,-4.705644E-08,
Sticker02,28.3739,2.854775,25.97808,-6.578001E-10,0.9999615,0.00878174,-6.027007E-08,
CorkBoard (1),28.3739,2.633,26.04,0,1,0,-4.371139E-08,
Chair_Wood (5),25.37531,1.499696,26.51456,0.6008527,0.3727949,0.3727948,-0.6008527,
Floor_3x3,6,0.9997301,35,0.7071068,0,0,-0.7071068,
CeilingLamp_Embed (32),-19.49586,7.987774,25.99568,0.7071068,0,0,-0.7071068,
Plant_Inside_Large (6),3.973276,1.809964,6.341359,0.7071068,0,0,-0.7071068,
Lamp_SquareCeiling (16),11,3.99001,32,0.7071068,0,0,-0.7071068,
Floor_12x4 (19),-8.500002,3.99973,37.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
CardboardBox01 (1),-4.850212,1.89386,38.458,-0.7071068,0,0,0.7071068,
Couch_1seat (1),-20.0563,13.47684,21.48743,0.6788603,-0.1978601,-0.1978601,-0.6788604,
Carpet_SingleSmallRound (1),-20,5.005474,26.033,0,0.7071068,0,-0.7071068,
Floor_6x3 (5),1,0.9997301,29,0.7071068,0,0,-0.7071068,
Floor_6x3 (14),-16.5,11.99973,24.5,-0.5,-0.5,-0.5,0.5,
Trashcan,11.329,1.191097,29.684,0.5,0.5,0.5,-0.5,
Flagpole_Wall,2.99497,2.466363,19.94981,0.5,0.5,0.5,-0.5,
W_3x,-18.7751,2.5,20.5867,0,0,0,1,
Closet_Door_R,-5.702168,2.015545,5.49223,0.5,-0.5,-0.5,-0.5,
Closet_Door_L,-5.702162,2.015526,6.246792,0.5,-0.5,-0.5,-0.5,
Closet_Metal,-6,2.00565,5.871,0.5,-0.5,-0.5,-0.5,
Door_Toilet_Parent,-2.60649E-06,3.3,0.6000004,0,1,0,-4.371139E-08,collider_centroid
Toilet_Door,0.01388438,2.301155,30.40058,-0.5,-0.5,-0.5,0.5,
Door_Toilet_ParentMain,0,1,30.5,0,1,0,-4.371139E-08,transform_position
Mouse (1),21.37842,1.918129,29.48391,0.1402098,-0.6930667,-0.6930664,-0.1402098,
W_2x_glass_A (1),23,2.5,28,-0.5,-0.5,-0.5,0.5,
CeilingLamp_Embed (27),-13.49786,3.995774,22.99568,0.7071068,0,0,-0.7071068,
W_1x (8),-16.5867,6.5,21,0,0.7071068,0,-0.7071068,
Airventilation_CrossSection,-0.8450002,3.813432,8.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Floor_12x4 (18),-8.500002,0.9997301,37.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Box_Gray (4),14.001,1.849707,32.241,-0.4958122,-0.5041531,-0.504153,0.4958121,
WaterSprinklerPipe_3x (11),28.5,3.832861,35,-0.5,-0.5,-0.5,0.5,
CeilingLamp_Embed (11),-11.48986,3.995774,14.98768,0.7071068,0,0,-0.7071068,
WaterSprinklerPipe_3x (3),3,3.832861,17,0.7071068,0,0,-0.7071068,
CeilingLamp_Embed (43),-17.48786,15.99077,22.98568,0.7071068,0,0,-0.7071068,
TableScreen_B (2),-2.75,1.843323,37.846,0.5,-0.5,-0.5,-0.5,
TableScreen_B,21.046,1.843323,30.206,-0.7071068,0,0,0.7071068,
WaterSprinkler,-6,3.936357,31,0.7071068,0,0,-0.7071068,
Plant_Inside_Large (1),15.61792,1.809964,22.9811,-0.6873487,-0.1659874,-0.1659874,0.6873487,
Plant_Inside_Large,3.043372,1.809964,15.60936,0.7071068,0,0,-0.7071068,
Lamp_SquareCeiling (15),7,3.99001,30,-0.7071068,0,0,0.7071068,
Hand_Paper (1),3.849915,2.706,32.332,-0.5,-0.5,-0.5,0.5,
Phone,25.97766,1.815437,26.91287,-0.4950227,0.5049283,0.5049282,0.4950227,
Floor_12x4 (21),-8.500002,3.99973,29.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Carpet_Tile (2),-8,1.006732,24.5,0,0.7071068,0,-0.7071068,
Files_Drawer (8),13.875,1.395746,46.43719,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Hand_Paper,29.55209,2.832916,39.37,0.5,-0.5,-0.5,-0.5,
PC (2),-10.031,2.009,33.646,-0.4944883,-0.5054519,-0.5054517,0.4944881,
CardboardBox01 (2),13.99225,2.688827,42.87271,-0.5030727,-0.4969084,-0.4969084,0.5030727,
PaperBag01 (4),14.83984,2.744133,42.95887,-0.6263717,0.3281136,0.3281136,0.6263717,
PaperBag01 (2),13.93461,1.778133,42.92177,-0.5800301,0.4044319,0.4044319,0.5800301,
CardboardBox01 (1),14.33225,1.726827,42.87271,0.006873771,0.7070735,0.7070735,-0.006873835,
PaperBag01 (5),14.49983,3.226233,42.97016,-0.1598346,-0.6888055,-0.6888054,0.1598347,
CardboardBox01 (3),14.46825,2.688827,42.87271,-0.5107942,0.4889676,0.4889677,0.5107942,
PaperBag01,14.78221,2.261033,42.96999,-0.7002347,-0.09834345,-0.09834342,0.7002347,
PaperBag01 (6),14.78221,3.226233,42.96999,-0.7002347,-0.09834345,-0.09834342,0.7002347,
CardboardBox01,14.09425,2.209727,42.87271,-0.7048632,-0.05628449,-0.05628449,0.7048632,
PaperBag01 (1),14.5009,2.261033,42.9705,-0.6394228,-0.3018918,-0.3018918,0.6394228,
CardboardBox01 (4),14.09425,3.174927,42.87271,-0.3761035,-0.5987873,-0.5987873,0.3761035,
PaperBag01 (3),14.83227,1.778133,42.96961,-0.03543029,0.7062187,0.7062187,0.03543029,
MetalShelf_Open_WithProps (3),14.394,2.317118,42.885,-0.7071068,0,0,0.7071068,
W_1x (1),-16.5867,2.5,21,0,0.7071068,0,-0.7071068,
CeilingLamp_Embed (38),-19.49586,11.98777,22.98568,0.7071068,0,0,-0.7071068,
Chair_LeatherOffice (5),-7.314158,1.652415,28.54558,0.4709609,0.5274428,0.5274427,-0.4709609,
Urinal (1),0.4899999,2.008278,35.68911,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Floor_6x3 (4),1,0.9997301,35,0.7071068,0,0,-0.7071068,
Elevator_Doors,-21,5,26,0,0.7071068,0,0.7071068,transform_position
W_3x_Elevator_Door,-21.02581,6.417888,26,0,0.7071068,0,0.7071068,
Elevator_Doors_Parent_Out,-21,5,26,0,0.7071068,0,0.7071068,transform_position
ElevatorDoor_L,-21.075,6.170059,25.63541,1.545431E-08,0.7071068,-1.545431E-08,0.7071068,
ElevatorDoor_R,-21.075,6.170059,26.36445,1.545431E-08,0.7071068,-1.545431E-08,0.7071068,
Elevator_Panel_Outside,-20.89,6.094,25.047,0,0.7071068,0,0.7071068,
Elevator_CompleteOutside_Parent (2),-21,5,26,0,0.7071068,0,0.7071068,transform_position
Table_Drawer,-3.012817,1.385484,35.00379,0.7071068,0,0,0.7071068,
Table_DrawerSmall,-4.561962,1.385531,33.59336,0.7071068,0,0,0.7071068,
Table_Main,-3.44127,1.385551,34.02327,0.7071068,0,0,0.7071068,
Table_OfficeCorner (6),-2.66,1,33.242,0,0,0,1,transform_position
Elevator_Doors,-21,9,23,0,0.7071068,0,0.7071068,transform_position
W_3x_Elevator_Door,-21.02581,10.41789,23,0,0.7071068,0,0.7071068,
Elevator_Doors_Parent_Out,-21,9,23,0,0.7071068,0,0.7071068,transform_position
ElevatorDoor_L,-21.075,10.17006,22.63541,1.545431E-08,0.7071068,-1.545431E-08,0.7071068,
ElevatorDoor_R,-21.075,10.17006,23.36445,1.545431E-08,0.7071068,-1.545431E-08,0.7071068,
Elevator_Panel_Outside,-20.8896,10.094,23.928,0,0.7071068,0,0.7071068,
Elevator_CompleteOutside_Parent (7),-21,9,23,0,0.7071068,0,0.7071068,transform_position
Lamp_SquareCeiling (16),35,3.99001,39.5,0.7071068,0,0,-0.7071068,
WaterSprinkler (7),3.5,3.936357,24.5,0.7071068,0,0,-0.7071068,
Door_MetalDark,-3.506016,2.148414,4.513182,0,-0.7071068,-0.7071068,0,
Door_MetalDark_Parent,0.5000005,3.15,8,0,0.7071068,0,0.7071068,collider_centroid
Door_MetalDark_ParentMain,-3.5,1,4.5,0,0.7071068,0,0.7071068,transform_position
Laptop_2,10.9629,1.929858,32.30307,-0.4872396,-0.5124428,-0.5124428,0.4872396,
Carpet_Tile (3),-4,1.006732,24.5,0,0.7071068,0,-0.7071068,
Door_Metal_Gray,-3.506692,2.150548,-0.4725981,-0.7071068,0,0,0.7071068,
Door_Metal_Gray_Parent,-2.553999,3.15,-3.946002,0,0.7071068,0,-0.7071068,collider_centroid
Door_Metal_Gray_ParentMain,-3.5,1,-0.5,0,0.7071068,0,-0.7071068,transform_position
Floor_6x3 (8),-16.7475,4.99973,24.5,-0.5,-0.5,-0.5,0.5,
Lamp_SquareCeiling,3.5,3.99001,30,-0.7071068,0,0,0.7071068,
File_Papers (2),-9.250914,1.928346,35.72054,0.04272971,0.7058146,0.7058146,-0.04272971,
Chair_LeatherOffice (3),-10.35872,1.652415,35.12895,0.3145983,-0.6332679,-0.6332678,-0.3145982,
PaperBag01 (2),-9.382648,1.946133,35.05606,-0.579634,0.4049996,0.4049994,0.579634,
Laptop_2 (2),-9.797785,1.916858,34.584,-0.644546,-0.2907932,-0.2907931,0.6445459,
File_Papers (1),-9.255821,1.928346,35.56094,-0.1042155,0.6993849,0.6993849,0.1042155,
Paper01 (2),-10.14255,1.774843,34.21498,-0.2225718,0.6711646,0.6711645,0.2225717,
File_Papers (3),-9.248316,1.8131,35.95036,0,-1,8.742278E-08,1.192093E-07,
Table_Main,-9.89327,1.385551,34.74027,-0.5000001,0.5000001,0.5000001,0.5000001,
Pen (3),-10.2845,1.778339,34.50222,-0.7071068,0,0,0.7071068,
FileFolder (1),-9.38957,1.80762,35.32442,0.4267326,-0.4281758,0.5642285,-0.5623266,
Table_DrawerSmall,-9.463364,1.385531,35.86096,-0.5000001,0.5000001,0.5000001,0.5000001,
Phone (5),-10.50473,1.810891,34.25615,-0.7071068,0,0,0.7071068,
Table_Drawer,-10.87379,1.385484,34.31181,-0.5000001,0.5000001,0.5000001,0.5000001,
Table_OfficeCorner_WithProps_C,-9.112,1,33.959,0,0.7071068,0,0.7071068,transform_position
CardboardBox01,13.952,2.375827,32.53548,-0.7071068,0,0,0.7071068,
Door_Bronze_Metal_Window,22.52683,2.15,40.49385,-0.5,-0.5,-0.5,0.5,
Door_Bronze_Metal_Window_Parent,-3.814697E-06,3.15,0.5000038,0,1,0,-4.371139E-08,collider_centroid
Door_Bronze_Metal_Window_ParentMain,22.5,1,40.5,0,1,0,-4.371139E-08,transform_position
W_6x_DoorDouble,-15.43676,6.499939,24.5,0,0.7071068,0,0.7071068,
Floor_6x3 (3),30,3.99973,44,0.5,-0.5,-0.5,-0.5,
Lamp_SquareCeiling (17),11,3.99001,30,0.7071068,0,0,-0.7071068,
Files_Drawer (10),-14.14509,1.395746,30.27619,0.5,-0.5,-0.5,-0.5,
Painting_F,-17.91816,14.872,20.64112,-0.7071068,0,0,0.7071068,
Chair_Wood (7),-5.77,1.499696,38.41,0.7071068,0,0,-0.7071068,
Floor_12x2 (5),15.5,0.9997299,45.5,-0.5,-0.5,-0.5,0.5,
Floor_6x3 (16),-16.5,15.99973,24.5,-0.5,-0.5,-0.5,0.5,
Box_Black (2),14.095,1.312552,42.11344,0.7071068,0,0,-0.7071068,
Door_Bronze_Metal_Window,20.52683,2.15,40.49385,-0.5,-0.5,-0.5,0.5,
Door_Bronze_Metal_Window_Parent,-3.814697E-06,3.15,0.5,0,1,0,-4.371139E-08,collider_centroid
Door_Bronze_Metal_Window_ParentMain,20.5,1,40.5,0,1,0,-4.371139E-08,transform_position
W_1x (13),-16.5867,14.5,21,0,0.7071068,0,-0.7071068,
PaintingSet_B,-19.77,14.875,20.6406,0,0,0,1,
Toilet_Paper (1),33.43882,2.299,34.718,0.5,-0.5,-0.5,-0.5,
W_3x (12),-15,2.5,27.5867,0,-8.742278E-08,0,-1,
Carpet_Tile,-16,1.006732,24.5,0,0.7071068,0,-0.7071068,
W_Pilar_Large (14),-2,2.5,27.5,0,0,0,1,
Toilet_Paper (3),36.44082,2.299,34.718,0.5,-0.5,-0.5,-0.5,
W_6x_DoorDouble (2),31.43676,2.499939,44,0,0.7071068,0,-0.7071068,
CeilingLamp_Embed (12),-11.48986,3.995774,11.98768,0.7071068,0,0,-0.7071068,
W_Pilar_Large (1),4.5,2.5,4.5,0,0,0,1,
WaterSprinkler (13),-16.997,3.936357,24.5,0.7071068,0,0,-0.7071068,
Carpet_Full_Short (4),-17.481,9.005087,24.93592,0,0,0,1,
W_Pilar_Large (7),22.5,2.5,29.5,0,0,0,1,
Couch_1seat (2),-17.78962,5.476838,21.40283,0.7027686,0.07820746,0.07820745,-0.7027686,
W_1x (12),-16.5867,10.5,21,0,0.7071068,0,-0.7071068,
AirventilationGrid_A,16,3.947191,25,0.7071068,0,0,-0.7071068,
CeilingLamp_Embed (10),-11.48986,3.995774,17.98768,0.7071068,0,0,-0.7071068,
Door_L,-14.88263,2.250115,20.92881,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Door_R,-15.50741,2.250115,20.92881,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
MetalCabinet,-15.195,2.19126,21.1577,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Flagpole_Wall (1),-9.008564,2.255128,26.75597,1.152023E-07,0.7071067,0.7071068,-1.152023E-07,
Lamp_SquareCeiling (10),20,3.99001,42,0.7071068,0,0,-0.7071068,
Folder01 (1),-9.423668,1.793475,32.42516,-0.4988941,-0.5011035,-0.5011035,0.4988941,
Folder01,-6.098792,2.025366,7.84615,-0.01287957,0.04224543,-0.003209531,0.9990193,
FolderHolder_WithFiles,-6.097,2.026543,7.882,0.7070277,-0.0105786,-0.0105786,-0.7070277,
Books (2),-6.122997,2.487314,7.043,-0.5,-0.5,-0.5,0.5,
File_Papers (4),-6.100072,2.498646,8.573025,0.03833339,0.706067,0.706067,-0.03833341,
Folder02,-6.074997,1.893022,6.897,0.4775297,-0.521503,-0.521503,-0.4775297,
Books,-6.122997,1.99918,8.326001,0.5,-0.5,-0.5,-0.5,
Folder02,-6.10107,2.5089,8.271456,5.960464E-08,0.0003336072,0,-1,
Paper02,-6.105,1.86539,7.322001,-0.5301456,0.4679163,0.4679163,0.5301456,
File_Papers (3),-6.099601,2.498646,8.434505,-0.01033896,0.7070312,0.7070313,0.01033895,
Books (3),-6.122997,2.487321,7.757,0.5,-0.5,-0.5,-0.5,
File_Papers (2),-6.116702,2.501646,7.414136,-0.7034761,0.07156426,0.07156426,0.7034761,
Table_Flag,-5.967425,2.00819,7.104475,-0.01786387,0.7068812,0.706881,0.01786386,
File_Papers,-6.116702,2.020246,7.591136,-0.7034761,0.07156426,0.07156426,0.7034761,
Folder01,-6.098792,2.511966,8.216751,-0.01287957,0.04224543,-0.003209531,0.9990193,
File_Papers (5),-6.09285,3.005646,6.925162,0.04088888,0.7059236,0.7059236,-0.04088888,
Folder01 (1),-6.099042,2.021415,7.75896,0.1125065,0.04231447,0.0021137,0.9927475,
Folder01,-6.083429,1.913351,6.897004,-0.4615879,-0.4727026,-0.5296317,0.5319579,
Folder01 (1),-6.099042,2.508015,8.12956,0.1125065,0.04231447,0.0021137,0.9927475,
Books (5),-6.122997,2.969332,8.208001,0.5,-0.5,-0.5,-0.5,
Books (6),-6.122997,2.969314,7.557,-0.5,-0.5,-0.5,0.5,
Folder02,-6.10107,2.0223,7.900855,5.960464E-08,0.0003336072,0,-1,
File_Papers (1),-6.113859,3.005646,7.138046,-0.6988742,0.1075863,0.1075863,0.6988742,
FolderHolder_WithFiles (1),-6.097,2.513143,8.2526,0.7070277,-0.0105786,-0.0105786,-0.7070277,
Bookshelf,-6.067524,2.178316,7.736,0.5,-0.5,-0.5,-0.5,
W_6x (34),26,2.5,22.5867,0,0,0,1,
Folder01 (2),-4.492727,1.794055,38.42678,-0.1588459,0.6890342,0.6890341,0.1588459,
W_6x (13),-6.413298,2.5,0.5,0,0.7071068,0,0.7071068,
TableScreen_E (6),-7.5,1.527055,13.5,0.5,-0.5,-0.5,-0.5,
Floor_12x2 (4),15.5,0.9997299,33.5,-0.5,-0.5,-0.5,0.5,
W_6x_DoorDouble (5),-4,2.499939,-0.4367589,0,-8.742278E-08,0,-1,
W_6x (6),-3.5,2.5,21.5867,0,0,0,1,
Books,13.21,1.934309,28.05943,-0.5,-0.5,-0.5,0.5,
LCD_ScreenSOLO_1,22.00212,3.20475,29.498,-0.5,-0.5,-0.5,0.5,
Floor_6x3 (9),-19.5,12.99973,24.5,-0.5,-0.5,-0.5,0.5,
